titolo,link,data,giornale,raw_pred,bias,reason
In centinaia per Israele  Carrai critica l’imam:  “Condanni Hamas”,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2023/10/16/in-centinaia-per-israele-carrai-critica-limam-condanni-hamasFirenze03.html&hl=&query=israele&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search,2023-10-16,Repubblica,"{""reason"": ""L'articolo sembra concentrarsi sulle critiche all'imam per non aver condannato Hamas, senza considerare il contesto più ampio del conflitto."", ""bias"":""pro_israele""}uu",pro_israele,"L'articolo sembra concentrarsi sulle critiche all'imam per non aver condannato Hamas, senza considerare il contesto più ampio del conflitto."
Centinaia in piazza per Israele  Carrai contro l’imam,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2023/10/16/centinaia-in-piazza-per-israele-carrai-contro-limamFirenze01.html&hl=&query=israele&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search,2023-10-16,Repubblica,"{""reason"": ""L'articolo sembra enfatizzare il sostegno a Israele senza considerare il contesto più ampio del conflitto."", ""bias"":""pro_israele""}uu",pro_israele,L'articolo sembra enfatizzare il sostegno a Israele senza considerare il contesto più ampio del conflitto.
La sinistra e Israele,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2023/10/16/la-sinistra-e-israele24.html&hl=&query=israele&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search,2023-10-16,Repubblica,"{""reason"": ""Il titolo è ambiguo e non fornisce informazioni chiare sul contenuto dell'articolo."", ""bias"":""no_bias""}uu",no_bias,Il titolo è ambiguo e non fornisce informazioni chiare sul contenuto dell'articolo.
"Benente, archeologo in Israele “L’arte supera ogni divisione”",https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2023/10/17/benente-archeologo-in-israele-larte-supera-ogni-divisioneGenova01.html&hl=&query=israele&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search,2023-10-17,Repubblica,"{""reason"": ""L'articolo sembra concentrarsi sull'arte come strumento per superare le divisioni, senza prendere posizione politica."", ""bias"":""no_bias""}uu",no_bias,"L'articolo sembra concentrarsi sull'arte come strumento per superare le divisioni, senza prendere posizione politica."
ISRAELE,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2023/10/17/israele04.html&hl=&query=israele&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search,2023-10-17,Repubblica,"{""reason"": ""L'articolo sembra essere incompleto o non è stato fornito alcun contenuto."", ""bias"":""no_bias""}uu",no_bias,L'articolo sembra essere incompleto o non è stato fornito alcun contenuto.
“Israele non occupi”  Biden studia  una missione contro l’escalation,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2023/10/17/israele-non-occupi-biden-studia-una-missione-contro-lescalation08.html&hl=&query=israele&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search,2023-10-17,Repubblica,"{""reason"": ""L'articolo sembra essere neutrale e non mostra un bias a favore di Israele."", ""bias"":""no_bias""}uu",no_bias,L'articolo sembra essere neutrale e non mostra un bias a favore di Israele.
Dobbiamo chiamarlo con il suo nome: l’attacco del 7 ottobre contro Israele è stato un pogrom,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2023/10/17/dobbiamo-chiamarlo-con-il-suo-nome-lattacco-del-7-pogrom08.html&hl=&query=israele&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search,2023-10-17,Repubblica,"{""reason"": ""L'articolo sembra giustificare l'attacco di Israele definendolo come un 'pogrom', senza considerare il contesto complesso del conflitto."", ""bias"":""pro_israele""}uu",pro_israele,"L'articolo sembra giustificare l'attacco di Israele definendolo come un 'pogrom', senza considerare il contesto complesso del conflitto."
Centinaia di morti nell’ospedale di Gaza  Israele e palestinesi si accusano a vicenda,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2023/10/18/centinaia-di-morti-nellospedale-di-gaza-israele-e-palestinesi-vicenda02.html&hl=&query=israele&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search,2023-10-18,Repubblica,"{""reason"": ""L'articolo mostra entrambe le prospettive senza prendere una posizione definita a favore di una delle parti in conflitto."", ""bias"":""no_bias""}uu",no_bias,L'articolo mostra entrambe le prospettive senza prendere una posizione definita a favore di una delle parti in conflitto.
"“Israele, aiutiamo le scuole  a insegnare il dialogo”",https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2023/10/18/israele-aiutiamo-le-scuole-a-insegnare-il-dialogoBologna01.html&hl=&query=israele&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search,2023-10-18,Repubblica,"{""reason"": ""L'articolo sembra promuovere un'iniziativa positiva di dialogo e pace, senza enfatizzare un particolare bias politico."", ""bias"":""no_bias""}uu",no_bias,"L'articolo sembra promuovere un'iniziativa positiva di dialogo e pace, senza enfatizzare un particolare bias politico."
Nei giorni dell’orrore  Israele ha ritrovato  l’unità smarrita,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2023/10/19/nei-giorni-dellorrore-israele-ha-ritrovato-lunita-smarrita08.html&hl=&query=israele&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search,2023-10-19,Repubblica,"{""reason"": ""L'articolo sembra enfatizzare l'aspetto positivo per Israele durante il conflitto, senza considerare il contesto più ampio e le criticità delle azioni israeliane."", ""bias"":""pro_israele""}uu",pro_israele,"L'articolo sembra enfatizzare l'aspetto positivo per Israele durante il conflitto, senza considerare il contesto più ampio e le criticità delle azioni israeliane."
Gli attacchi di Hamas contro Israele non giustificano una punizione collettiva del popolo palestinese,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2023/10/19/gli-attacchi-di-hamas-contro-israele-non-palestinese02.html&hl=&query=israele&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search,2023-10-19,Repubblica,"{""reason"": ""Critica le azioni di Israele senza giustificare gli attacchi di Hamas."", ""bias"":""no_bias""}uu",no_bias,Critica le azioni di Israele senza giustificare gli attacchi di Hamas.
"Lituania, parla il ministro degli Esteri Landsbergis: “La Ue prenda esempio dagli Usa: fondi per Israele e Ucraina. Non deleghiamo alla Cina la risoluzione dei conflitti”",https://www.repubblica.it/esteri/2023/10/20/news/lituania_ministro_esteri_landsbergis_ue_fondi_per_israele_e_ucraina-418307532/?ref=search,2023-10-20,Repubblica,"{""reason"": ""L'articolo sembra sottolineare il supporto finanziario a Israele senza considerare la complessità del conflitto."", ""bias"":""pro_israele""}uu",pro_israele,L'articolo sembra sottolineare il supporto finanziario a Israele senza considerare la complessità del conflitto.
La Jihad libanese: “Cancellare Israele”,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2023/10/20/la-jihad-libanese-cancellare-israele01.html&hl=&query=israele&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search,2023-10-20,Repubblica,"{""reason"": ""L'articolo sembra concentrarsi sulle minacce della Jihad libanese senza contestualizzare adeguatamente il conflitto israelo-palestinese."", ""bias"":""pro_israele""}uu",pro_israele,L'articolo sembra concentrarsi sulle minacce della Jihad libanese senza contestualizzare adeguatamente il conflitto israelo-palestinese.
Blitz di due consiglieri  La bandiera della Palestina  a Palazzo delle Aquile,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2023/10/20/blitz-di-due-consiglieri-la-bandiera-della-palestina-aquilePalermo09.html&hl=&query=israele&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search,2023-10-20,Repubblica,"{""reason"": ""L'articolo sembra concentrarsi sull'azione dei consiglieri senza approfondire il contesto del conflitto israelo-palestinese."", ""bias"":""no_bias""}uu",no_bias,L'articolo sembra concentrarsi sull'azione dei consiglieri senza approfondire il contesto del conflitto israelo-palestinese.
israele,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2023/10/21/israele08.html&hl=&query=israele&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search,2023-10-21,Repubblica,"{""reason"": ""L'articolo sembra essere incompleto o non pertinente alla discussione in corso."", ""bias"":""no_bias""}uu",no_bias,L'articolo sembra essere incompleto o non pertinente alla discussione in corso.
Biden dà la scossa all’America “Aiutiamo Ucraina e Israele”,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2023/10/21/biden-da-la-scossa-allamerica-aiutiamo-ucraina-e-israele12.html&hl=&query=israele&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search,2023-10-21,Repubblica,"{""reason"": ""L'articolo menziona sia Israele che l'Ucraina senza approfondire il contesto del conflitto israelo-palestinese."", ""bias"":""no_bias""}uu",no_bias,L'articolo menziona sia Israele che l'Ucraina senza approfondire il contesto del conflitto israelo-palestinese.
Israele: “Chi è con Greta sostiene terrorismo”,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2023/10/21/israele-chi-e-con-greta-sostiene-terrorismo06.html&hl=&query=israele&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search,2023-10-21,Repubblica,"{""reason"": ""L'accusa di supporto al terrorismo viene associata a chi è solidale con Greta Thunberg, senza considerare il contesto complesso del conflitto israelo-palestinese."", ""bias"":""pro_israele""}uu",pro_israele,"L'accusa di supporto al terrorismo viene associata a chi è solidale con Greta Thunberg, senza considerare il contesto complesso del conflitto israelo-palestinese."
Biden dà la scossa all’America: “Ucraina e Israele vanno aiutate”,https://www.repubblica.it/esteri/2023/10/21/news/biden_hamas_putin_discorso_ucraina_israele-418333627/?ref=search,2023-10-21,Repubblica,"{""reason"": ""L'articolo menziona entrambi i paesi senza approfondire il contesto o prendere una posizione chiara a favore di Israele."", ""bias"":""no_bias""}uu",no_bias,L'articolo menziona entrambi i paesi senza approfondire il contesto o prendere una posizione chiara a favore di Israele.
"Manifestazione pro Palestina, oltre 500 in piazza",https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2023/10/22/manifestazione-pro-palestina-oltre-500-in-piazzaFirenze04.html&hl=&query=israele&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search,2023-10-22,Repubblica,"{""reason"": ""L'articolo sembra concentrarsi sulle manifestazioni pro Palestina senza considerare il contesto più ampio del conflitto."", ""bias"":""no_bias""}uu",no_bias,L'articolo sembra concentrarsi sulle manifestazioni pro Palestina senza considerare il contesto più ampio del conflitto.
"Ucciso un leader militare di Hamas  Libano, gli Usa frenano Israele",https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2023/10/22/ucciso-un-leader-militare-di-hamas-libano-gli-usa-frenano-israele09.html&hl=&query=israele&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search,2023-10-22,Repubblica,"{""reason"": ""L'articolo sembra mettere in discussione l'azione di Israele e menziona un freno da parte degli Stati Uniti, suggerendo una prospettiva critica nei confronti di Israele."", ""bias"":""no_bias""}uu",no_bias,"L'articolo sembra mettere in discussione l'azione di Israele e menziona un freno da parte degli Stati Uniti, suggerendo una prospettiva critica nei confronti di Israele."
"Israele, oltre 120 mila sfollati",https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2023/10/23/israele-oltre-120-mila-sfollati04.html&hl=&query=israele&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search,2023-10-23,Repubblica,"{""reason"": ""Il focus dell'articolo è sul numero di sfollati israeliani senza considerare il contesto più ampio del conflitto."", ""bias"":""pro_israele""}uu",pro_israele,Il focus dell'articolo è sul numero di sfollati israeliani senza considerare il contesto più ampio del conflitto.
Manifestazione  pro Palestina  bruciata bandiera di Israele,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2023/10/23/manifestazione-pro-palestina-bruciata-bandiera-di-israeleBologna01.html&hl=&query=israele&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search,2023-10-23,Repubblica,"{""reason"": ""L'articolo sembra concentrarsi solo sulle azioni anti-israeliane senza considerare il contesto più ampio del conflitto."", ""bias"":""pro_israele""}uu",pro_israele,L'articolo sembra concentrarsi solo sulle azioni anti-israeliane senza considerare il contesto più ampio del conflitto.
Al corteo pro Palestina slogan contro Israele  Bruciata una bandiera,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2023/10/23/al-corteo-pro-palestina-slogan-contro-bandieraBologna05.html&hl=&query=israele&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search,2023-10-23,Repubblica,"{""reason"": ""L'articolo sembra concentrarsi sulle azioni negative del corteo pro Palestina senza considerare il contesto più ampio del conflitto."", ""bias"":""pro_israele""}uu",pro_israele,L'articolo sembra concentrarsi sulle azioni negative del corteo pro Palestina senza considerare il contesto più ampio del conflitto.
